E1, s, i, E1--s, E2, p, E2--i, time
30, 421, 503, 0, 49, 1075, 1,63851220
30, 421, 503, 0, 49, 1075, 1,63861976
30, 421, 502, 0, 49, 1076, 1,63877350
29, 420, 503, 1, 50, 1076, 0,63888976
30, 421, 502, 0, 49, 1076, 1,63911590
29, 420, 503, 1, 50, 1076, 0,63924492
29, 420, 503, 1, 50, 1076, 0,63941036
30, 421, 502, 0, 49, 1076, 1,63971116
30, 421, 502, 0, 49, 1076, 1,63989990
30, 421, 502, 0, 49, 1076, 1,64004676
30, 421, 500, 0, 49, 1078, 1,64025920
30, 421, 500, 0, 49, 1078, 1,64046630
29, 420, 501, 1, 50, 1078, 0,64068216
30, 420, 501, 0, 49, 1078, 1,64079828
30, 420, 501, 0, 49, 1078, 1,64092070
29, 419, 502, 1, 50, 1078, 0,64113280
29, 419, 502, 1, 50, 1078, 0,64140076
29, 418, 502, 1, 50, 1079, 0,64161964
30, 418, 501, 0, 49, 1080, 1,64189264
30, 418, 501, 0, 49, 1080, 1,64202268
30, 418, 500, 0, 49, 1081, 1,64220148
29, 417, 501, 1, 50, 1081, 0,64228116
30, 418, 499, 0, 49, 1082, 1,64275692
30, 418, 498, 0, 49, 1083, 1,64303756
30, 418, 498, 0, 49, 1083, 1,64325180
29, 417, 497, 1, 48, 1083, 2,64341750
29, 416, 499, 1, 50, 1084, 0,64359084
30, 417, 497, 0, 49, 1085, 1,64391068
30, 417, 496, 0, 49, 1086, 1,64413710
29, 416, 496, 1, 50, 1087, 0,64452704
29, 414, 497, 1, 50, 1088, 0,64493964
30, 415, 496, 0, 49, 1088, 1,64515070
30, 415, 495, 0, 49, 1089, 1,64528416
29, 414, 495, 1, 50, 1090, 0,64554670
29, 414, 494, 1, 50, 1091, 0,64578920
30, 415, 493, 0, 49, 1091, 1,64597304
30, 415, 492, 0, 49, 1092, 1,64620370
30, 414, 493, 0, 49, 1092, 1,64633988
30, 414, 492, 0, 49, 1093, 1,64661344
30, 414, 490, 0, 49, 1095, 1,64678270
29, 413, 491, 1, 50, 1095, 0,64685324
29, 412, 492, 1, 50, 1095, 0,64707092
30, 412, 492, 0, 49, 1095, 1,64724296
29, 411, 492, 1, 50, 1096, 0,64740890
30, 410, 493, 0, 49, 1096, 1,64759276
29, 409, 494, 1, 50, 1096, 0,64775904
30, 410, 493, 0, 49, 1096, 1,64792190
30, 409, 493, 0, 49, 1097, 1,64826500
30, 409, 493, 0, 49, 1097, 1,64848828
29, 408, 493, 1, 50, 1098, 0,64889730
29, 407, 494, 1, 50, 1098, 0,64910412
30, 408, 493, 0, 49, 1098, 1,64920828
30, 407, 494, 0, 49, 1098, 1,64938430
29, 406, 495, 1, 50, 1098, 0,64952120
30, 406, 494, 0, 49, 1099, 1,65005404
29, 405, 494, 1, 50, 1100, 0,65038680
28, 404, 493, 2, 49, 1100, 1,65057250
30, 406, 492, 0, 49, 1101, 1,65072856
30, 406, 492, 0, 49, 1101, 1,65106500
30, 406, 492, 0, 49, 1101, 1,65131550
30, 406, 492, 0, 49, 1101, 1,65151424
29, 405, 492, 1, 50, 1102, 0,65160890
30, 406, 490, 0, 49, 1103, 1,65175380
29, 405, 491, 1, 50, 1103, 0,65192516
30, 406, 489, 0, 49, 1104, 1,65222404
29, 405, 490, 1, 50, 1104, 0,65257130
30, 405, 490, 0, 49, 1104, 1,65267948
30, 404, 490, 0, 49, 1105, 1,65295570
29, 402, 492, 1, 50, 1105, 0,65314400
29, 402, 491, 1, 50, 1106, 0,65363224
29, 402, 490, 1, 50, 1107, 0,65386668
30, 402, 490, 0, 49, 1107, 1,65408470
30, 402, 490, 0, 49, 1107, 1,65428990
29, 401, 491, 1, 50, 1107, 0,65457876
30, 402, 490, 0, 49, 1107, 1,65474776
30, 402, 490, 0, 49, 1107, 1,65486290
30, 402, 490, 0, 49, 1107, 1,65520884
30, 402, 490, 0, 49, 1107, 1,65539750
30, 402, 490, 0, 49, 1107, 1,65558536
30, 402, 490, 0, 49, 1107, 1,65581650
29, 401, 491, 1, 50, 1107, 0,65608756
30, 401, 491, 0, 49, 1107, 1,65625064
30, 401, 491, 0, 49, 1107, 1,65658410
29, 400, 491, 1, 50, 1108, 0,65681910
29, 399, 491, 1, 50, 1109, 0,65713004
29, 399, 491, 1, 50, 1109, 0,65728556
30, 399, 489, 0, 49, 1111, 1,65746800
30, 399, 489, 0, 49, 1111, 1,65764188
29, 398, 490, 1, 50, 1111, 0,65794156
30, 399, 488, 0, 49, 1112, 1,65813824
29, 398, 489, 1, 50, 1112, 0,65849770
30, 399, 488, 0, 49, 1112, 1,65858544
30, 399, 487, 0, 49, 1113, 1,65884052
29, 398, 488, 1, 50, 1113, 0,65897764
29, 398, 488, 1, 50, 1113, 0,65918404
29, 398, 488, 1, 50, 1113, 0,65939840
30, 399, 487, 0, 49, 1113, 1,65969116
30, 399, 487, 0, 49, 1113, 1,66001316
29, 397, 488, 1, 50, 1114, 0,66018456
29, 396, 489, 1, 50, 1114, 0,66035296
30, 396, 489, 0, 49, 1114, 1,66081620
30, 396, 487, 0, 47, 1114, 3,66100124
30, 396, 489, 0, 49, 1114, 1,66107030
30, 396, 489, 0, 49, 1114, 1,66114864
30, 396, 489, 0, 49, 1114, 1,66137532
29, 395, 490, 1, 50, 1114, 0,66158270
29, 395, 490, 1, 50, 1114, 0,66185736
29, 395, 490, 1, 50, 1114, 0,66209256
30, 396, 489, 0, 49, 1114, 1,66233144
30, 396, 489, 0, 49, 1114, 1,66246336
29, 394, 491, 1, 50, 1114, 0,66262260
29, 394, 491, 1, 50, 1114, 0,66280636
29, 394, 490, 1, 50, 1115, 0,66297616
29, 394, 490, 1, 50, 1115, 0,66311230
29, 394, 490, 1, 50, 1115, 0,66364650
30, 395, 489, 0, 49, 1115, 1,66393084
30, 395, 488, 0, 49, 1116, 1,66417292
29, 393, 489, 1, 50, 1117, 0,66437384
30, 394, 488, 0, 49, 1117, 1,66448652
30, 394, 488, 0, 49, 1117, 1,66455780
29, 393, 488, 1, 50, 1118, 0,66470456
29, 393, 488, 1, 50, 1118, 0,66481772
29, 393, 488, 1, 50, 1118, 0,66527324
30, 394, 487, 0, 49, 1118, 1,66538380
30, 394, 487, 0, 49, 1118, 1,66551204
30, 394, 486, 0, 49, 1119, 1,66594550
30, 394, 486, 0, 49, 1119, 1,66620684
30, 394, 486, 0, 49, 1119, 1,66628540
29, 392, 488, 1, 50, 1119, 0,66634100
30, 393, 486, 0, 49, 1120, 1,66649628
30, 393, 486, 0, 49, 1120, 1,66663440
30, 393, 486, 0, 49, 1120, 1,66683532
30, 393, 485, 0, 49, 1121, 1,66721124
29, 392, 485, 1, 50, 1122, 0,66747610
30, 393, 484, 0, 49, 1122, 1,66756544
29, 391, 486, 1, 50, 1122, 0,66786740
30, 392, 485, 0, 49, 1122, 1,66797620
30, 391, 485, 0, 49, 1123, 1,66820668
30, 391, 485, 0, 49, 1123, 1,66843284
30, 391, 483, 0, 49, 1125, 1,66872976
29, 390, 483, 1, 50, 1126, 0,66890948
30, 391, 482, 0, 49, 1126, 1,66910620
30, 391, 482, 0, 49, 1126, 1,66927850
29, 390, 483, 1, 50, 1126, 0,66952148
29, 389, 484, 1, 50, 1126, 0,66966692
29, 389, 484, 1, 50, 1126, 0,66971716
29, 389, 484, 1, 50, 1126, 0,66984464
30, 389, 483, 0, 49, 1127, 1,67005760
30, 389, 483, 0, 49, 1127, 1,67014572
30, 389, 482, 0, 49, 1128, 1,67046580
30, 389, 482, 0, 49, 1128, 1,67053452
30, 389, 480, 0, 49, 1130, 1,67073130
29, 388, 480, 1, 50, 1131, 0,67094960
30, 389, 479, 0, 49, 1131, 1,67112790
30, 388, 480, 0, 49, 1131, 1,67165820
29, 387, 481, 1, 50, 1131, 0,67188700
30, 386, 482, 0, 49, 1131, 1,67214184
30, 386, 482, 0, 49, 1131, 1,67245160
29, 385, 482, 1, 50, 1132, 0,67263340
30, 385, 481, 0, 49, 1133, 1,67282230
29, 384, 482, 1, 50, 1133, 0,67303670
29, 384, 480, 1, 50, 1135, 0,67321770
30, 385, 478, 0, 49, 1136, 1,67339600
30, 385, 477, 0, 49, 1137, 1,67360420
30, 385, 477, 0, 49, 1137, 1,67378620
29, 384, 478, 1, 50, 1137, 0,67389416
29, 383, 479, 1, 50, 1137, 0,67421550
29, 382, 479, 1, 50, 1138, 0,67448540
30, 383, 478, 0, 49, 1138, 1,67463550
29, 382, 479, 1, 50, 1138, 0,67492184
30, 383, 478, 0, 49, 1138, 1,67511760
30, 383, 477, 0, 49, 1139, 1,67530160
30, 383, 476, 0, 49, 1140, 1,67555390
29, 382, 476, 1, 50, 1141, 0,67577580
29, 380, 478, 1, 50, 1141, 0,67601870
30, 381, 476, 0, 49, 1142, 1,67611230
30, 381, 476, 0, 49, 1142, 1,67628470
29, 380, 476, 1, 50, 1143, 0,67649576
29, 379, 476, 1, 50, 1144, 0,67686024
30, 380, 475, 0, 49, 1144, 1,67716080
29, 379, 476, 1, 50, 1144, 0,67737860
30, 380, 475, 0, 49, 1144, 1,67751944
29, 379, 476, 1, 50, 1144, 0,67777140
29, 379, 476, 1, 50, 1144, 0,67797860
29, 379, 474, 1, 50, 1146, 0,67811590
29, 379, 474, 1, 50, 1146, 0,67836530
29, 378, 475, 1, 50, 1146, 0,67890936
30, 378, 475, 0, 49, 1146, 1,67914410
30, 378, 475, 0, 49, 1146, 1,67939240
30, 378, 475, 0, 49, 1146, 1,67952456
29, 377, 476, 1, 50, 1146, 0,67965816
29, 377, 476, 1, 50, 1146, 0,68017610
30, 378, 475, 0, 49, 1146, 1,68036900
30, 377, 476, 0, 49, 1146, 1,68052520
29, 376, 477, 1, 50, 1146, 0,68067816
30, 377, 475, 0, 49, 1147, 1,68082120
30, 377, 475, 0, 49, 1147, 1,68117490
30, 377, 475, 0, 49, 1147, 1,68138744
30, 377, 474, 0, 49, 1148, 1,68146060
29, 376, 474, 1, 50, 1149, 0,68153864
30, 376, 473, 0, 49, 1150, 1,68175570
30, 376, 473, 0, 49, 1150, 1,68185310
30, 376, 472, 0, 49, 1151, 1,68211460
30, 376, 472, 0, 49, 1151, 1,68228440
30, 375, 473, 0, 49, 1151, 1,68254550
30, 375, 472, 0, 49, 1152, 1,68268170
30, 375, 470, 0, 49, 1154, 1,68303920
30, 375, 470, 0, 49, 1154, 1,68325180
30, 374, 469, 0, 49, 1156, 1,68345970
30, 374, 469, 0, 49, 1156, 1,68371980
29, 372, 469, 1, 48, 1156, 2,68387980
30, 373, 470, 0, 49, 1156, 1,68402030
30, 373, 470, 0, 49, 1156, 1,68431130
30, 373, 470, 0, 49, 1156, 1,68439240
30, 373, 470, 0, 49, 1156, 1,68451704
30, 373, 470, 0, 49, 1156, 1,68474424
30, 373, 470, 0, 49, 1156, 1,68484800
29, 371, 472, 1, 50, 1156, 0,68506130
30, 372, 470, 0, 49, 1157, 1,68518856
28, 370, 470, 2, 49, 1157, 1,68539320
29, 370, 472, 1, 50, 1157, 0,68565224
30, 371, 471, 0, 49, 1157, 1,68576740
29, 370, 472, 1, 50, 1157, 0,68592860
30, 371, 471, 0, 49, 1157, 1,68620024
30, 371, 471, 0, 49, 1157, 1,68630300
30, 371, 471, 0, 49, 1157, 1,68638984
30, 371, 471, 0, 49, 1157, 1,68673290
29, 370, 472, 1, 50, 1157, 0,68689920
29, 370, 471, 1, 50, 1158, 0,68697656
30, 371, 470, 0, 49, 1158, 1,68706936
30, 371, 470, 0, 49, 1158, 1,68737944
30, 371, 470, 0, 49, 1158, 1,68751656
30, 370, 471, 0, 49, 1158, 1,68763890
29, 369, 471, 1, 50, 1159, 0,68778150
30, 370, 470, 0, 49, 1159, 1,68791350
30, 370, 470, 0, 49, 1159, 1,68802696
29, 368, 472, 1, 50, 1159, 0,68825290
30, 369, 471, 0, 49, 1159, 1,68849990
29, 368, 471, 1, 50, 1160, 0,68856690
30, 369, 470, 0, 49, 1160, 1,68877720
30, 369, 470, 0, 49, 1160, 1,68894880
30, 369, 470, 0, 49, 1160, 1,68936230
29, 367, 472, 1, 50, 1160, 0,68949330
30, 368, 469, 0, 49, 1162, 1,68983340
30, 367, 470, 0, 49, 1162, 1,69015544
30, 367, 470, 0, 49, 1162, 1,69027120
30, 367, 470, 0, 49, 1162, 1,69044120
30, 365, 471, 0, 49, 1163, 1,69079640
30, 365, 471, 0, 49, 1163, 1,69095416
30, 365, 471, 0, 49, 1163, 1,69113730
30, 364, 472, 0, 49, 1163, 1,69145976
30, 364, 472, 0, 49, 1163, 1,69175760
30, 363, 473, 0, 49, 1163, 1,69192060
30, 363, 473, 0, 49, 1163, 1,69221360
30, 363, 473, 0, 49, 1163, 1,69246810
30, 363, 472, 0, 49, 1164, 1,69262760
30, 363, 472, 0, 49, 1164, 1,69277416
29, 362, 473, 1, 50, 1164, 0,69295690
30, 363, 471, 0, 49, 1165, 1,69309384
30, 362, 472, 0, 49, 1165, 1,69323620
29, 361, 473, 1, 50, 1165, 0,69366410
29, 361, 473, 1, 50, 1165, 0,69398190
29, 360, 474, 1, 50, 1165, 0,69427490
30, 361, 473, 0, 49, 1165, 1,69455704
29, 359, 475, 1, 50, 1165, 0,69480930
28, 357, 475, 2, 49, 1165, 1,69500410
29, 358, 476, 1, 50, 1165, 0,69509700
29, 358, 476, 1, 50, 1165, 0,69530340
30, 359, 475, 0, 49, 1165, 1,69545370
30, 359, 475, 0, 49, 1165, 1,69564870
29, 358, 476, 1, 50, 1165, 0,69581680
29, 357, 477, 1, 50, 1165, 0,69605720
30, 358, 476, 0, 49, 1165, 1,69615290
30, 358, 475, 0, 49, 1166, 1,69642264
30, 358, 475, 0, 49, 1166, 1,69680090
29, 357, 476, 1, 50, 1166, 0,69708540
